From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),RF (mm),AT (degree C)
2021-04-27 11:00:00,153.2,182.9,4.95,30.43,18.29,50.39,14.31,1.42,100.37,37.19,13.06,1.15,180.11274390508322,803.27,0.0,
2021-04-27 12:00:00,145.32,183.65,4.45,28.4,16.82,49.33,12.53,0.93,91.83,38.22,10.74,1.86,180.11274390508322,873.78,0.0,
2021-04-27 13:00:00,120.93,168.48,4.65,28.03,16.79,48.96,13.75,1.03,88.49,39.09,9.66,1.96,180.11274390508322,775.98,0.0,
2021-04-27 14:00:00,120.9,169.5,4.57,26.45,15.89,46.6,13.6,1.24,84.58,39.77,8.85,2.03,180.11274390508322,678.25,0.0,
2021-04-27 15:00:00,110.2,175.07,3.47,26.52,15.04,45.43,12.25,1.36,78.28,39.94,9.1,1.93,180.11274390508322,520.24,0.0,
2021-04-27 16:00:00,101.68,185.35,4.93,25.17,15.52,44.05,8.98,1.14,78.7,39.75,9.49,1.56,180.11274390508322,306.1,0.0,
2021-04-28 08:00:00,304.38,398.23,5.14,60.41,34.1,59.64,87.07,1.54,75.59,30.65,29.25,0.7,180.11274390508322,125.54,0.0,
2021-04-28 09:00:00,272.97,393.28,5.02,41.44,24.09,57.92,48.36,1.48,98.59,33.72,23.58,0.98,180.11274390508322,168.72,0.0,
2021-04-28 10:00:00,214.9,349.62,4.4,30.31,17.78,51.29,24.13,1.94,108.34,36.72,17.08,1.46,180.11274390508322,226.36,0.0,
2021-04-28 11:00:00,151.9,282.35,3.65,28.2,16.07,48.76,18.25,2.05,103.32,38.41,13.79,1.43,180.11274390508322,773.88,0.0,
2021-04-28 12:00:00,139.38,256.8,4.28,26.22,15.54,47.97,23.98,1.42,95.67,39.64,11.67,1.74,180.11274390508322,824.43,0.0,
2021-04-28 13:00:00,135.15,249.9,5.25,24.98,15.68,45.78,11.83,0.82,80.55,40.3,9.4,2.53,180.11274390508322,784.36,0.0,
2021-04-28 14:00:00,121.45,242.05,4.85,23.85,14.76,44.74,6.62,1.14,73.61,40.5,8.48,2.87,180.11274390508322,662.54,0.0,
2021-04-28 15:00:00,111.15,229.52,4.33,21.85,13.3,40.4,5.84,1.36,71.36,40.68,8.37,2.57,180.11274390508322,529.58,0.0,
2021-04-28 16:00:00,109.5,220.73,3.95,23.23,13.71,41.54,4.94,1.84,70.95,40.34,8.27,2.68,180.11274390508322,325.29,0.0,
2021-04-29 08:00:00,222.48,331.73,5.55,36.94,22.17,50.54,25.89,1.75,62.7,30.38,28.04,1.17,180.11274390508322,129.87,0.0,
2021-04-29 09:00:00,214.0,315.45,5.33,32.3,19.56,51.42,20.15,1.32,85.77,34.75,18.84,0.62,180.11274390508322,171.6,0.0,
2021-04-29 10:00:00,184.27,277.62,4.56,28.7,17.06,47.38,17.38,0.92,97.21,36.55,16.21,1.09,180.11274390508322,230.85,0.0,
2021-04-29 11:00:00,148.62,227.9,5.39,26.26,16.46,46.56,10.34,1.27,94.0,38.06,14.39,1.71,180.11274390508322,762.07,0.0,
2021-04-29 12:00:00,147.43,236.88,4.07,24.23,14.34,45.62,10.63,0.8,92.08,39.02,13.28,1.28,180.11274390508322,856.18,0.0,
2021-04-29 13:00:00,127.92,230.88,4.74,22.79,14.12,43.5,8.06,1.76,77.95,39.29,12.66,1.34,180.11274390508322,839.07,0.0,
2021-04-29 14:00:00,106.7,211.13,4.81,21.08,13.29,42.13,2.73,1.46,64.49,27.68,5.59,1.98,180.11274390508322,325.8,0.0,
2021-04-29 15:00:00,99.72,195.5,4.25,19.99,12.27,37.4,5.15,0.97,57.31,40.73,7.43,2.31,180.11274390508322,526.43,0.0,
2021-04-29 16:00:00,95.72,172.97,4.97,21.29,13.52,36.82,4.0,1.28,57.8,39.24,9.47,1.91,180.11274390508322,145.93,0.0,
2021-04-30 08:00:00,218.35,314.77,4.26,31.35,18.2,45.76,14.81,1.42,56.95,30.29,27.49,0.96,180.11274390508322,138.03,0.0,
2021-04-30 09:00:00,212.75,355.62,4.48,27.66,16.46,45.25,11.6,0.85,69.97,32.24,23.21,1.23,180.11274390508322,202.73,0.0,
2021-04-30 10:00:00,201.7,405.88,2.97,28.34,15.59,44.02,13.88,1.29,84.24,34.1,20.74,1.14,180.11274390508322,263.04,0.0,
2021-04-30 11:00:00,203.55,412.82,5.24,26.8,16.62,43.37,12.06,1.33,89.28,35.78,18.23,1.11,180.11274390508322,689.32,0.0,
2021-04-30 12:00:00,202.12,404.43,3.88,26.59,15.41,44.53,9.53,1.33,90.08,37.26,15.96,1.18,180.11274390508322,757.88,0.0,
2021-04-30 13:00:00,184.2,371.48,5.3,24.7,15.57,43.9,10.17,0.98,92.56,38.23,14.85,0.89,180.11274390508322,726.29,0.0,
2021-04-30 14:00:00,172.0,319.25,4.82,21.88,13.71,42.23,9.08,1.12,97.23,38.86,13.87,0.78,180.11274390508322,610.21,0.0,
2021-04-30 15:00:00,154.47,272.6,4.08,21.09,12.7,38.84,9.56,1.47,97.66,38.8,13.5,0.71,180.11274390508322,395.4,0.0,
2021-04-30 16:00:00,130.95,237.05,5.13,23.44,14.78,38.26,10.52,1.6,93.2,37.55,14.81,0.63,180.11274390508322,66.62,0.0,
2021-05-01 08:00:00,100.68,149.67,4.77,28.43,17.09,49.72,18.26,4.41,61.13,,,0.91,180.11274390508322,,0.0,
2021-05-01 09:00:00,112.87,169.4,4.7,27.39,16.5,47.77,19.78,3.16,82.38,,,1.34,180.11274390508322,,0.0,
2021-05-01 10:00:00,121.1,181.6,4.13,29.6,17.18,43.6,19.39,3.31,96.99,,,0.92,180.11274390508322,,0.0,
2021-05-01 11:00:00,128.25,197.32,4.63,26.25,15.84,42.32,18.09,3.62,100.69,,,1.02,180.11274390508322,,0.0,
2021-05-01 12:00:00,127.1,198.9,5.01,22.0,13.93,40.86,13.43,3.71,100.4,,,0.97,180.11274390508322,,0.0,
2021-05-01 13:00:00,123.15,188.75,4.69,22.77,14.07,42.39,13.15,3.89,98.46,,,0.91,180.11274390508322,,0.0,
2021-05-01 14:00:00,115.97,179.57,4.92,21.45,13.56,42.25,10.61,1.0,92.88,38.67,13.02,1.51,180.11274390508322,578.56,0.0,
2021-05-01 15:00:00,111.75,169.18,5.85,22.42,14.82,43.37,14.9,1.34,102.96,38.2,14.1,0.93,180.11274390508322,273.38,0.0,
2021-05-01 16:00:00,109.1,169.8,4.55,21.87,13.49,39.85,11.69,1.8,97.11,38.23,13.92,0.84,180.11274390508322,286.71,0.0,
2021-05-02 08:00:00,145.1,315.5,5.06,35.65,21.1,50.13,18.57,1.8,46.98,30.22,32.21,0.37,180.11274390508322,205.12,0.0,
2021-05-02 09:00:00,148.1,340.05,4.55,27.89,16.63,46.27,13.03,1.73,66.89,33.83,22.95,0.51,180.11274390508322,279.54,0.0,
2021-05-02 10:00:00,150.8,337.85,4.35,22.12,13.46,39.76,9.03,1.66,77.11,34.06,21.28,0.54,180.11274390508322,284.53,0.0,
2021-05-02 11:00:00,146.65,328.62,4.11,20.52,12.42,37.77,7.33,1.09,78.31,34.06,21.28,1.01,180.11274390508322,284.53,0.0,
2021-05-02 12:00:00,144.93,320.72,4.96,19.33,12.49,36.82,9.06,1.29,86.63,34.06,21.28,0.98,180.11274390508322,284.53,0.0,
2021-05-02 13:00:00,140.35,300.08,3.86,21.57,12.77,40.82,9.2,1.18,87.48,34.06,21.28,1.29,180.11274390508322,284.53,0.0,
2021-05-02 14:00:00,142.72,279.85,4.38,21.84,13.34,41.5,7.32,1.26,93.43,34.06,21.28,1.25,180.11274390508322,284.53,0.0,
2021-05-02 15:00:00,128.62,267.9,4.46,21.41,13.17,41.55,9.52,1.82,97.02,34.06,21.28,0.91,180.11274390508322,284.53,0.0,
2021-05-02 16:00:00,136.93,260.88,4.88,18.86,12.18,38.47,3.98,0.86,65.43,34.06,21.28,2.29,180.11274390508322,284.53,0.0,
2021-05-03 08:00:00,218.7,586.92,5.51,30.01,18.51,48.98,29.12,1.36,37.48,34.06,21.28,0.72,180.11274390508322,284.53,0.0,
2021-05-03 09:00:00,,,4.36,26.09,15.54,44.55,18.98,1.52,51.99,31.83,29.75,1.19,180.11274390508322,216.49,0.0,
2021-05-03 10:00:00,,,4.76,23.72,14.62,42.8,,1.67,103.54,33.63,26.35,0.89,180.11274390508322,271.27,0.0,
2021-05-03 11:00:00,197.87,323.93,4.08,20.73,12.51,41.71,17.11,1.1,87.44,34.67,22.58,1.5,180.11274390508322,772.47,0.0,
2021-05-03 12:00:00,208.55,360.28,4.75,19.16,12.23,38.61,10.65,2.79,78.15,35.55,19.88,2.1,180.11274390508322,839.01,0.0,
2021-05-03 13:00:00,143.07,249.55,,,,,11.65,1.56,76.17,36.34,18.43,1.98,180.11274390508322,806.86,0.0,
2021-05-03 14:00:00,120.12,218.0,4.28,15.66,19.95,253.58,3.33,1.6,78.82,36.81,18.11,1.91,180.11274390508322,678.86,0.0,
2021-05-03 15:00:00,112.83,204.7,10.11,22.27,18.45,84.23,5.08,1.15,78.59,37.16,17.54,2.2,180.11274390508322,537.36,0.0,
2021-05-03 16:00:00,108.7,188.62,3.48,18.71,10.97,53.55,8.83,1.45,81.09,37.22,17.32,2.1,180.11274390508322,337.25,0.0,
2021-05-04 08:00:00,191.58,284.75,5.23,31.34,18.98,55.19,35.23,1.31,56.21,30.73,30.04,0.66,180.11274390508322,226.28,0.0,
2021-05-04 09:00:00,182.5,270.9,5.23,26.34,16.37,48.97,25.06,1.74,69.87,33.62,22.96,0.7,180.11274390508322,165.13,0.0,
2021-05-04 10:00:00,153.78,253.2,4.79,22.48,14.0,45.74,19.73,1.79,81.55,36.16,18.85,0.6,180.11274390508322,271.16,0.0,
2021-05-04 11:00:00,124.0,228.5,3.25,19.61,11.22,40.8,7.92,1.41,83.79,37.6,15.38,1.0,180.11274390508322,724.71,0.0,
2021-05-04 12:00:00,109.52,193.53,5.48,19.72,13.11,42.02,4.46,0.83,75.88,38.33,14.21,1.06,180.11274390508322,728.12,0.0,
2021-05-04 13:00:00,93.6,161.72,5.11,18.69,12.28,43.13,2.42,1.41,62.26,38.23,13.4,1.42,180.11274390508322,620.28,0.0,
2021-05-04 14:00:00,78.55,129.3,4.53,17.74,11.31,44.35,3.03,1.72,60.29,38.34,13.07,1.55,180.11274390508322,545.28,0.0,
2021-05-04 15:00:00,69.0,109.38,4.93,17.35,11.43,41.7,3.15,1.17,61.64,38.79,12.14,1.93,180.11274390508322,607.21,0.0,
2021-05-04 16:00:00,65.08,106.93,5.45,15.87,11.07,38.77,1.69,1.27,57.44,38.2,12.83,2.31,180.11274390508322,314.43,0.0,
2021-05-05 08:00:00,67.32,96.38,4.74,28.05,16.87,54.44,26.25,1.35,64.53,28.71,45.32,2.04,180.11274390508322,241.53,0.0,
2021-05-05 09:00:00,86.2,125.8,5.04,29.08,17.64,55.27,31.85,1.15,93.21,31.24,39.89,1.61,180.11274390508322,197.78,0.0,
2021-05-05 10:00:00,104.1,164.1,5.08,26.12,16.14,53.8,26.52,1.4,102.36,32.56,33.6,1.88,180.11274390508322,262.4,0.0,
2021-05-05 11:00:00,112.75,187.58,4.9,23.98,14.87,46.84,21.04,0.8,105.25,33.77,29.66,1.66,180.11274390508322,805.66,0.0,
2021-05-05 12:00:00,113.4,184.58,5.0,23.86,14.89,46.73,13.49,1.21,98.72,35.16,25.25,1.25,180.11274390508322,861.49,0.0,
2021-05-05 13:00:00,107.72,174.53,4.54,23.6,14.38,47.83,13.1,1.07,103.72,36.2,23.31,1.2,180.11274390508322,788.25,0.0,
2021-05-05 14:00:00,104.8,168.18,4.77,21.89,13.67,47.02,10.19,1.14,102.23,36.86,21.0,1.08,180.11274390508322,691.09,0.0,
2021-05-05 15:00:00,101.55,159.9,3.96,20.8,12.43,44.82,9.23,1.23,92.33,37.69,17.95,0.65,180.11274390508322,551.36,0.0,
2021-05-05 16:00:00,95.78,146.85,3.26,18.2,10.52,40.5,7.65,1.19,89.25,37.62,17.68,0.69,180.11274390508322,346.93,0.0,
2021-05-06 08:00:00,119.4,190.43,6.51,29.41,19.01,60.71,25.21,1.43,62.98,29.47,55.54,1.1,180.11274390508322,240.29,0.0,
2021-05-06 09:00:00,119.15,182.0,5.52,26.49,16.68,58.32,18.42,1.21,89.82,31.62,46.95,1.27,180.11274390508322,181.99,0.0,
2021-05-06 10:00:00,110.93,170.85,5.73,23.52,15.3,58.07,18.34,1.27,109.86,33.22,41.01,1.27,180.11274390508322,271.0,0.0,
2021-05-06 11:00:00,111.35,169.18,5.11,22.21,14.11,53.43,16.34,1.74,125.65,34.95,35.43,1.3,180.11274390508322,713.67,0.0,
2021-05-06 12:00:00,114.88,170.75,4.5,22.03,13.52,51.03,13.29,1.39,128.83,35.69,31.68,1.57,180.11274390508322,707.04,0.0,
2021-05-06 13:00:00,111.02,170.45,4.96,22.19,13.99,50.92,11.55,1.44,119.01,37.09,24.83,1.29,180.11274390508322,793.52,0.0,
2021-05-06 14:00:00,105.22,156.28,5.43,19.1,12.75,47.85,8.77,1.33,113.1,37.45,21.71,1.3,180.11274390508322,469.24,0.0,
2021-05-06 15:00:00,96.4,147.47,5.25,20.94,13.56,48.95,9.77,1.81,113.67,37.31,21.4,0.72,180.11274390508322,246.26,0.0,
2021-05-06 16:00:00,,,,,,,,,,,,,180.11274390508322,,,
2021-05-07 08:00:00,42.95,49.92,6.76,31.66,20.38,31.32,8.03,1.3,42.62,23.09,99.25,0.91,180.11274390508322,293.62,0.0,
2021-05-07 09:00:00,53.0,59.25,5.98,106.25,40.15,36.72,8.57,1.85,56.04,24.52,94.84,1.06,180.11274390508322,192.92,0.0,
2021-05-07 10:00:00,61.8,64.02,5.71,26.64,16.92,52.49,9.88,1.4,72.35,26.59,82.75,1.05,180.11274390508322,291.24,0.0,
2021-05-07 11:00:00,64.9,69.2,4.82,25.89,15.8,54.25,4.1,1.26,83.14,27.99,71.67,1.16,180.11274390508322,816.04,0.0,
2021-05-07 12:00:00,,,5.12,24.66,15.41,58.12,3.85,1.32,90.06,29.48,56.02,1.7,180.11274390508322,815.36,4.12,
2021-05-07 13:00:00,,,4.59,23.79,14.52,56.45,2.66,1.07,91.49,30.64,43.03,1.33,180.11274390508322,841.47,0.0,
2021-05-07 14:00:00,,,4.42,22.05,13.47,48.68,1.6,1.16,97.34,31.73,36.78,1.11,180.11274390508322,782.01,0.0,
2021-05-07 15:00:00,,,5.48,22.91,14.78,49.86,2.91,1.31,108.31,32.26,35.99,0.99,180.11274390508322,616.01,0.0,
2021-05-07 16:00:00,,,4.36,21.75,13.27,48.05,5.96,1.25,114.77,32.77,35.56,0.78,180.11274390508322,407.07,0.0,
2021-05-08 08:00:00,70.45,97.6,6.0,35.12,21.58,58.01,15.04,1.09,57.08,27.26,62.43,0.99,180.11274390508322,295.81,0.0,
2021-05-08 09:00:00,93.8,102.63,6.36,32.1,20.3,62.06,17.82,1.22,88.08,29.02,54.46,0.89,180.11274390508322,171.36,0.0,
2021-05-08 10:00:00,91.53,101.65,4.88,28.64,17.28,57.17,13.51,1.23,110.03,31.06,45.48,0.94,180.11274390508322,264.25,0.0,
2021-05-08 11:00:00,85.9,93.9,4.62,25.69,15.54,55.83,9.56,1.12,113.54,33.51,31.98,0.9,180.11274390508322,890.57,0.0,
2021-05-08 12:00:00,81.7,88.25,4.4,25.16,15.08,57.67,5.16,1.4,113.94,34.3,26.47,0.98,180.11274390508322,912.97,0.0,
2021-05-08 13:00:00,64.4,72.1,5.48,23.66,15.17,58.89,4.9,1.96,112.78,35.41,23.46,0.76,180.11274390508322,831.13,0.0,
2021-05-08 14:00:00,68.23,71.78,4.02,21.1,12.66,52.47,4.08,0.88,113.51,35.53,22.8,0.94,180.11274390508322,712.25,0.0,
2021-05-08 15:00:00,71.4,71.67,4.48,20.46,12.7,50.94,4.47,1.15,116.24,35.23,23.02,0.8,180.11274390508322,479.75,0.0,
2021-05-08 16:00:00,65.92,71.42,5.1,20.65,13.29,52.78,4.42,1.4,118.15,35.7,23.12,0.8,180.11274390508322,363.15,0.0,
2021-05-09 08:00:00,88.72,146.15,6.08,29.13,18.52,61.68,19.79,1.74,49.48,26.44,71.29,0.92,180.11274390508322,283.31,0.0,
2021-05-09 09:00:00,89.25,150.35,6.13,29.56,18.78,64.75,18.86,1.21,82.49,29.11,55.73,1.21,180.11274390508322,198.2,0.0,
2021-05-09 10:00:00,91.7,147.85,5.41,27.52,17.13,58.51,15.51,2.09,116.89,31.43,44.63,1.36,180.11274390508322,291.92,0.0,
2021-05-09 11:00:00,89.07,139.68,4.61,28.63,17.07,61.4,16.34,1.24,133.39,33.84,37.38,0.94,180.11274390508322,846.79,0.0,
2021-05-09 12:00:00,87.45,130.0,4.45,26.36,15.75,61.51,12.57,1.11,140.97,35.45,29.54,1.03,180.11274390508322,876.89,0.0,
2021-05-09 13:00:00,81.9,118.15,5.47,21.99,14.3,59.49,8.97,1.06,136.52,36.24,24.13,0.92,180.11274390508322,807.24,0.0,
2021-05-09 14:00:00,73.7,111.33,5.27,20.45,13.32,53.0,7.26,1.42,128.29,36.87,23.05,0.42,180.11274390508322,549.88,0.0,
2021-05-09 15:00:00,71.47,105.08,4.93,20.35,13.0,54.53,7.62,1.38,134.4,37.58,21.86,0.89,180.11274390508322,539.92,0.0,
2021-05-09 16:00:00,74.5,102.63,4.73,20.3,12.72,51.0,6.36,1.4,132.47,36.93,23.44,1.57,180.11274390508322,349.2,0.0,
2021-05-10 08:00:00,51.38,76.03,5.31,20.38,13.32,44.49,21.9,1.55,74.08,27.52,48.83,2.07,180.11274390508322,267.26,0.0,
2021-05-10 09:00:00,51.85,78.22,4.71,21.96,13.66,43.72,15.59,1.25,87.44,29.16,44.4,2.15,180.11274390508322,254.88,0.0,
2021-05-10 10:00:00,51.23,78.38,4.08,22.92,13.65,43.34,10.44,1.12,86.57,29.59,43.16,0.6,180.11274390508322,146.17,0.0,
2021-05-10 11:00:00,54.08,78.2,4.68,23.47,14.42,47.17,12.18,1.47,99.37,29.91,41.01,1.78,180.11274390508322,137.58,0.0,
2021-05-10 12:00:00,59.77,89.75,5.56,24.2,15.52,49.74,16.77,1.48,106.82,31.06,38.88,1.82,180.11274390508322,739.38,0.0,
2021-05-10 13:00:00,60.85,98.88,4.39,20.8,12.8,49.81,12.74,1.09,115.99,32.77,33.9,2.78,180.11274390508322,885.46,0.0,
2021-05-10 14:00:00,61.33,94.95,4.99,16.98,11.29,42.39,5.28,1.52,104.15,34.01,29.0,2.59,180.11274390508322,788.03,0.0,
2021-05-10 15:00:00,60.5,86.0,4.42,17.5,11.1,41.12,7.13,1.04,113.26,35.03,26.55,2.08,180.11274390508322,611.97,0.0,
2021-05-10 16:00:00,57.13,82.92,5.55,17.46,11.99,43.47,9.55,1.11,123.14,35.11,28.71,2.05,180.11274390508322,426.89,0.0,
2021-05-11 08:00:00,83.17,119.65,5.84,23.3,15.28,47.59,19.84,1.29,73.5,27.89,63.38,1.5,180.11274390508322,309.86,0.0,
2021-05-11 09:00:00,95.95,122.07,5.39,23.32,14.93,49.88,22.05,1.29,98.94,30.84,48.18,1.12,180.11274390508322,215.19,0.0,
2021-05-11 10:00:00,102.7,125.88,5.59,21.98,14.38,47.94,18.65,1.58,119.32,32.84,40.51,1.15,180.11274390508322,308.68,0.0,
2021-05-11 11:00:00,97.85,126.07,4.89,21.11,13.36,49.0,16.2,1.59,130.81,34.5,33.25,1.32,180.11274390508322,807.12,0.0,
2021-05-11 12:00:00,94.45,124.15,3.83,21.04,12.47,49.95,16.07,1.2,138.42,35.66,29.64,1.26,180.11274390508322,794.87,0.0,
2021-05-11 13:00:00,85.07,118.65,3.93,20.13,12.07,47.09,11.82,1.26,122.04,36.71,24.44,1.4,180.11274390508322,840.49,0.0,
2021-05-11 14:00:00,77.47,106.78,3.83,17.22,10.47,39.22,8.56,1.13,115.18,37.21,21.96,1.12,180.11274390508322,758.28,0.0,
2021-05-11 15:00:00,73.33,96.17,4.26,15.16,9.75,37.78,8.78,1.15,112.3,37.52,19.82,0.81,180.11274390508322,578.46,0.0,
2021-05-11 16:00:00,65.97,88.85,4.45,16.73,10.71,37.19,7.54,1.06,116.45,37.8,20.8,1.49,180.11274390508322,288.19,0.0,
2021-05-12 08:00:00,67.5,107.15,6.25,22.62,15.25,44.54,19.55,1.51,61.14,27.86,62.19,1.15,180.11274390508322,345.24,0.0,
2021-05-12 09:00:00,72.6,108.9,5.29,22.57,14.45,44.5,13.17,1.17,78.13,29.84,50.62,1.33,180.11274390508322,364.03,0.0,
2021-05-12 10:00:00,,,7.79,18.99,14.6,47.4,15.01,1.76,3.18,30.99,41.34,2.29,180.11274390508322,378.03,0.0,
2021-05-12 11:00:00,,,8.23,20.03,15.54,45.6,13.36,,0.23,30.89,36.31,4.98,180.11274390508322,536.77,0.0,
2021-05-12 12:00:00,69.15,295.1,,,,,3.42,1.61,55.97,31.33,30.82,4.66,180.11274390508322,497.28,0.0,
2021-05-12 13:00:00,89.55,328.8,,,,,11.37,1.25,75.44,31.53,28.78,2.83,180.11274390508322,565.06,0.0,
2021-05-12 14:00:00,56.47,96.4,,,,,5.43,1.19,76.0,31.54,30.06,1.72,180.11274390508322,535.04,0.0,
2021-05-12 15:00:00,53.88,115.4,6.34,33.67,20.98,182.42,16.65,1.35,92.9,31.98,34.87,2.14,180.11274390508322,511.28,0.0,
2021-05-12 16:00:00,61.7,128.75,2.95,24.71,13.6,69.41,8.45,1.0,87.93,32.2,29.89,1.42,180.11274390508322,420.31,0.0,
2021-05-13 08:00:00,42.2,88.6,,88.73,,0.08,,,22.2,,,1.42,180.11274390508322,,0.0,
2021-05-13 09:00:00,37.3,88.45,2.48,25.57,11.25,29.66,7.72,1.05,63.83,25.37,64.12,1.25,180.11274390508322,246.79,0.0,
2021-05-13 10:00:00,45.2,75.7,5.19,22.92,14.55,52.92,8.33,1.54,81.57,26.42,59.21,1.77,180.11274390508322,353.89,0.0,
2021-05-13 11:00:00,45.62,59.4,5.98,21.36,14.37,52.27,8.44,1.53,88.49,28.6,48.3,1.4,180.11274390508322,847.22,0.0,
2021-05-13 12:00:00,50.18,63.38,5.51,20.65,13.62,47.53,8.1,1.18,95.96,29.33,48.28,1.08,180.11274390508322,781.71,0.0,
2021-05-13 13:00:00,50.3,67.12,4.93,23.03,14.4,52.24,8.04,1.6,97.11,29.97,45.67,1.4,180.11274390508322,740.96,0.0,
2021-05-13 14:00:00,43.67,61.6,5.66,23.41,15.13,56.55,8.8,1.19,98.05,30.34,43.09,2.43,180.11274390508322,776.98,0.0,
2021-05-13 15:00:00,43.95,64.65,6.26,22.95,15.43,60.3,16.79,1.04,102.31,30.43,42.34,1.78,180.11274390508322,571.3,0.0,
2021-05-13 16:00:00,40.47,65.75,4.21,21.04,12.78,51.92,12.16,1.28,96.0,31.14,36.48,1.55,180.11274390508322,402.68,0.0,
2021-05-14 08:00:00,50.58,78.45,5.79,27.87,17.62,62.89,17.31,0.99,61.58,26.7,67.2,1.12,180.11274390508322,324.81,0.0,
2021-05-14 09:00:00,55.6,86.4,5.02,27.83,16.98,64.34,15.17,1.29,87.99,29.23,55.72,1.02,180.11274390508322,343.12,0.0,
2021-05-14 10:00:00,59.65,91.5,4.86,22.07,13.85,54.44,11.71,0.64,101.14,30.73,45.68,1.16,180.11274390508322,339.41,0.0,
2021-05-14 11:00:00,56.65,83.23,4.94,20.25,12.95,52.88,9.5,1.6,102.51,32.37,36.09,0.92,180.11274390508322,908.35,0.0,
2021-05-14 12:00:00,52.95,77.85,5.71,18.3,12.55,49.93,7.26,1.28,102.48,33.56,30.27,0.92,180.11274390508322,945.17,0.0,
2021-05-14 13:00:00,46.9,73.58,5.21,19.04,12.54,49.61,5.64,1.71,98.61,34.52,25.89,0.83,180.11274390508322,906.31,0.0,
2021-05-14 14:00:00,43.12,68.97,4.13,19.94,12.14,53.07,4.64,1.44,92.39,35.13,23.73,0.89,180.11274390508322,799.2,0.0,
2021-05-14 15:00:00,38.5,68.78,4.68,19.51,12.36,51.93,4.69,1.98,91.03,35.73,22.02,0.72,180.11274390508322,628.1,0.0,
2021-05-14 16:00:00,36.98,70.38,4.49,17.7,11.26,46.53,5.04,1.23,94.01,35.58,22.25,0.89,180.11274390508322,427.12,0.0,
2021-05-15 08:00:00,57.67,120.93,5.25,29.6,18.09,56.85,19.29,1.35,51.89,30.41,33.93,0.82,180.11274390508322,,0.0,
2021-05-15 09:00:00,59.42,128.55,5.23,27.74,17.1,57.97,18.13,1.16,68.47,30.21,43.83,0.6,180.11274390508322,342.63,0.0,
2021-05-15 10:00:00,58.82,127.53,4.65,23.56,14.45,48.66,14.83,1.54,86.18,32.2,34.9,0.61,180.11274390508322,400.59,0.0,
2021-05-15 11:00:00,56.5,122.38,5.12,19.83,12.88,46.94,10.14,1.19,84.23,32.81,28.2,1.0,180.11274390508322,386.85,0.0,
2021-05-15 12:00:00,47.9,118.57,5.54,19.58,13.09,48.14,4.33,1.33,84.03,32.28,29.83,1.54,180.11274390508322,281.24,0.0,
2021-05-15 13:00:00,43.6,129.0,4.74,22.31,13.87,53.14,5.48,1.85,79.36,29.07,44.91,3.25,180.11274390508322,315.41,0.0,
2021-05-15 14:00:00,47.28,155.05,4.62,22.35,13.8,58.44,2.77,1.11,82.25,28.09,42.75,2.99,180.11274390508322,329.02,0.0,
2021-05-15 15:00:00,40.83,142.3,4.62,19.5,12.3,52.78,7.99,0.72,71.09,30.11,27.96,1.81,180.11274390508322,193.36,0.0,
2021-05-15 16:00:00,35.58,114.17,4.9,19.06,12.3,44.12,1.56,1.19,70.86,32.63,25.37,1.24,180.11274390508322,430.55,0.0,
2021-05-16 08:00:00,50.73,92.35,5.44,30.15,18.53,56.82,19.17,0.82,64.16,28.63,41.6,0.92,180.11274390508322,336.75,0.0,
2021-05-16 09:00:00,54.3,97.55,4.78,25.59,15.62,53.97,16.72,1.11,78.82,31.61,31.38,0.71,180.11274390508322,376.42,0.0,
2021-05-16 10:00:00,56.2,93.88,4.46,20.71,12.8,44.31,21.47,1.92,93.5,33.77,25.89,0.58,180.11274390508322,368.05,0.0,
2021-05-16 11:00:00,49.7,94.3,5.17,19.62,12.81,44.86,18.93,1.47,106.87,34.71,23.16,0.65,180.11274390508322,901.66,0.0,
2021-05-16 12:00:00,41.77,94.53,5.14,19.27,12.6,44.75,12.2,1.64,112.99,35.89,20.22,0.9,180.11274390508322,937.34,0.0,
2021-05-16 13:00:00,42.57,90.72,4.06,20.14,12.19,45.09,14.22,1.55,107.57,37.08,16.87,0.81,180.11274390508322,891.88,0.0,
2021-05-16 14:00:00,38.58,86.2,4.54,18.99,11.98,47.4,13.41,1.85,103.19,37.9,15.69,0.94,180.11274390508322,769.12,0.0,
2021-05-16 15:00:00,35.75,81.47,4.85,19.42,12.45,46.54,9.25,0.87,98.16,37.97,15.05,1.08,180.11274390508322,605.23,0.0,
2021-05-16 16:00:00,45.13,79.1,3.99,17.94,11.01,41.05,6.63,1.43,96.16,38.28,13.97,0.84,180.11274390508322,410.79,0.0,
2021-05-17 08:00:00,61.85,133.93,5.32,27.84,17.22,51.88,12.71,1.84,72.89,32.33,28.59,0.34,180.11274390508322,318.34,0.0,
2021-05-17 09:00:00,68.0,135.73,4.15,27.13,15.91,50.72,13.8,1.72,88.92,34.34,25.27,0.52,180.11274390508322,373.38,0.0,
2021-05-17 10:00:00,69.85,138.38,4.46,22.46,13.71,42.23,13.54,1.59,99.19,35.97,22.16,0.64,180.11274390508322,290.98,0.0,
